date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:22	3855/3855	U-----	200	untouched ('OK')	text/html	date:Wed,%2027%20Jul%202016%2010:42:18%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/probleme_golarde.html	members.societe-jersiaise.org/geraint/jerriais/probleme_golarde.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:22	7485/7485	U-----	200	untouched ('OK')	text/html	date:Sat,%2027%20Jul%202024%2011:25:35%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/assembliee/nouvellezelande.html	members.societe-jersiaise.org/geraint/jerriais/assembliee/nouvellezelande.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:23	7813/7813	---M--	200	added ('OK')	text/html	date:Sat,%2026%20Jul%202025%2015:46:49%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfchoses9.html	members.societe-jersiaise.org/geraint/jerriais/gdfchoses9.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:24	12639/12639	U-----	200	untouched ('OK')	text/html	date:Tue,%2005%20Dec%202023%2016:03:41%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/elections_16.html	members.societe-jersiaise.org/geraint/jerriais/elections_16.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:24	4490/4490	U-----	200	untouched ('OK')	text/html	date:Mon,%2013%20Jan%202014%2022:45:47%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/vaule.html	members.societe-jersiaise.org/geraint/jerriais/vaule.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:24	4680/4680	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:53:37%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1897b.html	members.societe-jersiaise.org/geraint/jerriais/lettre1897b.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:24	4312/4312	U-----	200	untouched ('OK')	text/html	date:Sat,%2012%20May%202012%2015:17:59%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/lettre1872.html	members.societe-jersiaise.org/geraint/jerriais/lettre1872.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:25	6257/6257	---M--	200	added ('OK')	text/html	date:Sat,%2026%20Jul%202025%2015:46:49%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/cmindfe2025.html	members.societe-jersiaise.org/geraint/jerriais/cmindfe2025.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:26	7111/7111	U-----	200	untouched ('OK')	text/html	date:Sun,%2029%20Jun%202025%2014:40:45%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/cherbourg1896.html	members.societe-jersiaise.org/geraint/jerriais/cherbourg1896.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:26	9409/9409	U-----	200	untouched ('OK')	text/html	date:Tue,%2001%20Aug%202023%2006:38:19%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/illuminations1893.html	members.societe-jersiaise.org/geraint/jerriais/illuminations1893.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:26	5638/5638	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Nov%202024%2008:09:56%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/brambilostmalo.html	members.societe-jersiaise.org/geraint/jerriais/brambilostmalo.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:26	5527/5527	U-----	200	untouched ('OK')	text/html	date:Sat,%2024%20May%202025%2014:18:55%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gaspe1896.html	members.societe-jersiaise.org/geraint/jerriais/gaspe1896.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:27	7694/7694	---M--	200	added ('OK')	text/html	date:Fri,%2001%20Aug%202025%2015:56:44%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/gdfdertou1980.html	members.societe-jersiaise.org/geraint/jerriais/gdfdertou1980.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
13:44:28	3769/3769	U-----	200	untouched ('OK')	text/html	date:Sun,%2010%20Sep%202017%2014:43:29%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/literary1906.html	members.societe-jersiaise.org/geraint/jerriais/literary1906.html	(from http://members.societe-jersiaise.org/geraint/jerriais/jerrinav.html)
